10	10422
10	10461
10	10456
10	10462
10	10467
11	9520
11	9525
11	9517
11	9526
11	9511
11	9517
12	8728
12	8734
12	8733
12	8726
12	8730
12	8737
13	8069
13	8056
13	8065
13	8075
13	8068
13	8057
14	7499
14	7498
14	7496
14	7495
14	7495
14	7494
15	6996
15	6995
15	6999
15	6999
15	7001
15	6995
16	6572
16	6578
16	6575
16	6574
16	6579
16	6567
17	6193
17	6185
17	6192
17	6189
17	6179
17	6195
18	5851
18	5849
18	5852
18	5854
18	5855
18	5847
19	5547
19	5554
19	5551
19	5551
19	5545
19	5553
20	5277
20	5285
20	5280
20	5284
20	5281
20	5281
21	5037
21	5035
21	5036
21	5038
21	5037
21	5033
22	4803
22	4804
22	4804
22	4810
22	4805
22	4804
23	4599
23	4594
23	4600
23	6106
23	4600
23	4590
24	4413
24	4412
24	4417
24	4409
24	4411
24	4416
25	4247
25	4240
25	4248
25	4245
25	4249
25	4247
26	4084
26	4079
26	4082
26	4082
26	4082
26	4086
27	3935
27	3933
27	3938
27	3935
27	3935
27	3933
28	3797
28	3801
28	3797
28	3803
28	3802
28	3804
29	3675
29	3665
29	3664
29	3663
29	3671
29	3669
30	3552
30	3550
30	3549
30	3548
30	3555
30	3555
31	3438
31	3436
31	3438
31	3441
31	3440
31	3436
32	3336
32	3337
32	3338
32	3336
32	3339
32	3337
33	3244
33	3241
33	3245
33	3246
33	3279
33	3438
34	3155
34	3149
34	3153
34	3147
34	3151
34	3154
35	3058
35	3055
35	3060
35	3060
35	3060
35	3054
36	2975
36	2976
36	2976
36	2974
36	2976
36	2978
37	2902
37	2903
37	2900
37	2900
37	2901
37	2903
38	2828
38	2829
38	2832
38	2833
38	2830
38	2829
39	2760
39	2757
39	2755
39	2754
39	2757
39	2756
40	2696
40	2699
40	2698
40	2698
40	2697
40	2695
41	2625
41	2624
41	2622
41	2619
41	2623
41	2624
42	2571
42	2567
42	2575
42	2573
42	2572
42	2576
43	2508
43	2509
43	2512
43	2508
43	2507
43	2510
44	2455
44	2459
44	2453
44	2459
44	2456
44	2457
45	2404
45	2401
45	2404
45	2405
45	2404
45	2401
46	2354
46	2352
46	2354
46	2349
46	2352
46	2352
47	2303
47	2300
47	2300
47	2302
47	2299
47	2297
48	2261
48	2262
48	2262
48	2258
48	2263
48	2262
49	2221
49	2217
49	2220
49	2223
49	2225
49	2222
50	2177
50	2175
50	2176
50	2180
50	2174
50	2176
51	2140
51	2138
51	2138
51	2137
51	2136
51	2135
52	2095
52	2093
52	2097
52	2096
52	2097
52	2090
53	2053
53	2051
53	2054
53	2053
53	2054
53	2057
54	2023
54	2023
54	2021
54	2021
54	2026
54	2024
55	1984
55	1981
55	1985
55	1981
55	1983
55	1981
56	1950
56	1951
56	1950
56	1953
56	1947
56	1951
57	1920
57	1919
57	1920
57	1917
57	1921
57	1916
58	1888
58	1888
58	1886
58	1891
58	1888
58	1886
59	1858
59	1858
59	1858
59	1859
59	1854
59	1859
60	1828
60	1828
60	1824
60	1826
60	1828
60	1828
61	1793
61	1795
61	1798
61	1797
61	1798
61	1797
62	1770
62	1776
62	1775
62	1776
62	1774
62	1769
63	1739
63	1742
63	1744
63	1740
63	1743
63	1746
64	1726
64	1726
64	1721
64	1725
64	1727
64	1722
65	1692
65	1689
65	1694
65	1694
65	1692
65	1686
66	1668
66	1671
66	1673
66	1670
66	1670
66	1671
67	1651
67	1651
67	1652
67	1645
67	1648
67	1653
68	1631
68	1627
68	1627
68	1631
68	1630
68	1632
69	1595
69	1601
69	1603
69	1602
69	1601
69	1602
70	1575
70	1580
70	1580
70	1578
70	1576
70	1575
71	1558
71	1558
71	1557
71	1553
71	1556
71	1556
72	1538
72	1537
72	1536
72	1536
72	1536
72	1537
73	1523
73	1527
73	1529
73	1530
73	1527
73	1524
74	1508
74	1505
74	1506
74	1500
74	1502
74	1502
75	1485
75	1486
75	1480
75	1485
75	1486
75	1488
76	1468
76	1463
76	1465
76	1465
76	1463
76	1462
77	1441
77	1443
77	1446
77	1446
77	1447
77	1440
78	1433
78	1433
78	1432
78	1435
78	1429
78	1434
79	1413
79	1412
79	1414
79	1406
79	1413
79	1410
80	1402
80	1402
80	1404
80	1403
80	1406
80	1404
81	1378
81	1380
81	1383
81	1380
81	1382
81	1378
82	1363
82	1361
82	1360
82	1366
82	1361
82	1361
83	1349
83	1350
83	1348
83	1350
83	1349
83	1351
84	1342
84	1344
84	1338
84	1342
84	1340
84	1343
85	1319
85	1321
85	1318
85	1323
85	1321
85	1321
86	1312
86	1309
86	1312
86	1308
86	1305
86	1307
87	1289
87	1288
87	1290
87	1290
87	1292
87	1290
88	1274
88	1276
88	1277
88	1281
88	1281
88	1273
89	1268
89	1266
89	1272
89	1268
89	1266
89	1263
90	1257
90	1258
90	1261
90	1261
90	1260
90	1256
