1	95
1	90
1	90
1	91
1	90
1	97
1	97
1	98
1	97
1	98
2	81
2	69
2	79
2	81
2	77
2	78
2	78
2	79
2	73
2	74
2	79
3	74
3	65
3	65
3	73
3	70
3	65
3	64
3	66
3	65
3	66
3	65
4	63
4	63
4	63
4	62
4	62
4	62
4	63
4	62
4	68
4	62
4	63
5	62
5	61
5	61
5	61
5	60
5	61
5	62
5	60
5	61
5	60
5	60
6	61
6	60
6	60
6	59
6	60
6	60
6	59
6	60
6	59
6	59
6	59
7	59
7	59
7	59
7	58
7	60
7	59
7	59
7	60
7	59
7	58
7	58
8	59
8	59
8	60
8	58
8	59
8	60
8	59
8	60
8	59
8	60
8	65
9	58
9	60
9	58
9	59
9	59
9	58
9	59
9	58
9	59
9	58
9	59
10	59
10	58
10	58
10	60
10	58
10	58
10	58
10	58
10	58
10	60
10	58
11	58
11	58
11	58
11	56
11	58
11	59
11	57
11	58
11	57
11	57
11	59
12	57
12	57
12	61
12	57
12	58
12	60
12	57
12	56
12	59
12	56
12	57
13	57
13	58
13	57
13	56
13	58
13	57
13	57
13	56
13	58
13	57
13	57
14	58
14	57
14	57
14	59
14	57
14	56
14	57
14	57
14	57
14	57
14	56
15	57
15	56
15	57
15	57
15	58
15	57
15	57
15	57
15	58
15	57
15	56
16	57
16	58
16	57
16	56
16	57
16	57
16	57
16	61
16	57
16	58
16	57
17	57
17	56
17	57
17	56
17	56
17	57
17	58
17	57
17	57
17	56
17	59
18	56
18	58
18	56
18	58
18	57
18	56
18	57
18	57
18	57
18	57
18	56
19	57
19	56
19	57
19	56
19	56
19	57
19	56
19	56
19	57
19	56
19	57
20	57
20	56
20	56
20	57
20	56
20	57
20	61
20	56
20	56
20	56
20	57
21	56
21	56
21	57
21	56
21	56
21	56
21	58
21	57
21	56
21	57
21	56
22	56
22	56
22	56
22	56
22	57
22	56
22	56
22	56
22	57
22	56
22	57
23	56
23	55
23	57
23	56
23	55
23	56
23	55
23	55
23	56
23	55
23	55
24	56
24	56
24	57
24	57
24	56
24	60
24	57
24	57
24	56
24	57
24	57
25	57
25	56
25	56
25	57
25	56
25	57
25	60
25	56
25	56
25	56
25	56
26	57
26	56
26	55
26	56
26	56
26	56
26	56
26	57
26	56
26	57
26	57
27	57
27	57
27	58
27	57
27	57
27	57
27	57
27	57
27	57
27	57
27	57
28	57
28	56
28	56
28	57
28	57
28	56
28	55
28	56
28	56
28	56
28	55
29	57
29	56
29	57
29	57
29	56
29	57
29	58
29	56
29	57
29	56
29	57
30	57
30	56
30	56
30	56
30	57
30	59
30	56
30	56
30	62
30	59
30	57
31	56
31	56
31	57
31	56
31	56
31	55
31	56
31	56
31	56
31	56
31	56
32	56
32	57
32	56
32	56
32	56
32	57
32	56
32	57
32	56
32	56
32	57
33	56
33	56
33	56
33	57
33	56
33	55
33	57
33	56
33	56
33	55
33	56
34	56
34	56
34	55
34	55
34	55
34	55
34	57
34	55
34	55
34	56
34	56
35	56
35	57
35	56
35	56
35	57
35	56
35	57
35	55
35	56
35	56
35	55
36	56
36	55
36	55
36	56
36	57
36	56
36	56
36	56
36	55
36	57
36	56
37	55
37	56
37	57
37	56
37	55
37	55
37	56
37	57
37	56
37	57
37	57
38	56
38	55
38	57
38	56
38	56
38	55
38	55
38	56
38	56
38	56
38	56
39	55
39	56
39	55
39	58
39	56
39	57
39	56
39	56
39	56
39	57
39	56
40	57
40	57
40	57
40	56
40	56
40	57
40	57
40	56
40	57
40	56
40	56
41	55
41	56
41	57
41	56
41	57
41	56
41	55
41	57
41	56
41	56
41	56
42	56
42	57
42	56
42	55
42	56
42	56
42	55
42	57
42	56
42	57
42	55
43	56
43	56
43	56
43	57
43	56
43	56
43	56
43	57
43	59
43	56
43	55
44	56
44	56
44	57
44	56
44	57
44	56
44	56
44	56
44	56
44	55
44	55
45	57
45	56
45	56
45	57
45	56
45	56
45	56
45	55
45	56
45	57
45	56
46	56
46	55
46	56
46	58
46	56
46	56
46	56
46	56
46	56
46	57
46	56
47	55
47	56
47	56
47	57
47	56
47	56
