1	200
1	192
1	193
1	193
1	436
2	157
2	155
2	155
2	154
2	155
2	386
3	144
3	141
3	142
3	141
3	141
3	386
4	135
4	135
4	135
4	136
4	137
4	136
5	389
5	132
5	133
5	133
5	134
5	133
6	387
6	126
6	130
6	132
6	131
6	131
7	142
7	378
7	126
7	129
7	129
7	130
8	140
8	371
8	129
8	131
8	131
8	132
9	142
9	132
9	371
9	122
9	127
9	127
10	139
10	128
10	127
10	378
10	123
10	127
11	131
11	127
11	127
11	128
11	367
11	126
12	132
12	125
12	127
12	127
12	368
12	121
13	137
13	126
13	126
13	128
13	127
13	374
14	132
14	125
14	125
14	125
14	126
14	127
15	387
15	122
15	125
15	125
15	126
15	125
16	139
16	366
16	125
16	126
16	126
16	126
17	138
17	369
17	120
17	125
17	126
17	125
18	137
18	125
18	371
18	126
18	130
18	131
19	146
19	133
19	132
19	380
19	121
19	124
20	154
20	125
20	125
20	125
20	370
20	122
21	130
21	124
21	124
21	125
21	126
21	363
22	132
22	124
22	125
22	124
22	125
22	366
23	125
23	124
23	124
23	125
23	125
23	125
24	378
24	119
24	123
24	124
24	124
24	125
25	131
25	374
25	120
25	123
25	124
25	124
26	130
26	125
26	369
26	121
26	124
26	124
27	131
27	124
27	125
27	364
27	123
27	123
28	133
28	125
28	125
28	367
28	120
28	123
29	131
29	124
29	125
29	125
29	374
29	119
30	128
30	123
30	125
30	124
30	125
30	376
31	125
31	124
31	124
31	124
31	124
31	125
32	381
32	121
32	124
32	124
32	124
32	125
33	129
33	365
33	123
33	124
33	124
33	124
34	140
34	124
34	361
34	124
34	124
34	123
35	128
35	123
35	364
35	118
35	122
35	123
36	128
36	123
36	123
36	372
36	118
36	123
37	136
37	124
37	124
37	124
37	376
37	120
38	128
38	124
38	124
38	123
38	123
38	369
39	126
39	123
39	124
39	124
39	124
39	123
40	369
40	123
40	124
40	124
40	125
40	124
41	370
41	118
41	121
41	125
41	125
41	126
42	132
42	127
42	366
42	117
42	122
42	123
43	129
43	124
43	123
43	372
43	117
43	122
44	130
44	123
44	123
44	124
44	373
44	119
45	130
45	123
45	123
45	123
45	122
45	366
46	132
46	122
46	122
46	123
46	124
46	123
47	368
47	122
47	122
47	123
47	123
47	124
48	370
48	119
48	123
48	123
48	124
48	123
49	130
49	366
49	118
49	122
49	123
49	124
50	135
50	123
50	372
50	118
50	122
50	123
51	135
51	123
51	124
51	374
51	123
51	123
52	128
52	123
52	125
52	124
52	370
52	120
53	128
53	123
53	123
53	123
53	123
53	362
54	133
54	123
54	123
54	123
54	124
54	124
55	370
55	123
55	123
55	123
55	123
55	124
56	372
56	118
56	123
56	123
56	123
56	123
57	132
57	372
57	118
57	123
57	123
57	123
58	134
58	123
58	374
58	122
58	123
58	123
59	128
59	122
59	123
59	368
59	119
59	122
60	127
60	123
60	123
60	123
60	365
60	121
61	128
61	123
61	123
61	123
61	123
61	359
62	132
62	122
62	124
62	123
62	122
62	362
63	122
63	122
63	123
63	123
63	124
63	123
64	383
64	117
64	122
64	123
64	123
64	123
65	128
65	374
65	118
65	122
65	123
65	123
66	141
66	124
66	372
66	129
66	122
66	123
67	128
67	122
67	124
67	366
67	121
67	122
68	134
68	123
68	124
68	129
68	359
68	121
69	128
69	123
69	123
69	124
69	366
69	118
70	127
70	122
70	123
70	123
70	123
70	374
71	123
71	122
71	122
71	123
71	124
71	125
72	384
72	118
72	122
72	122
72	122
72	125
73	137
73	126
73	125
73	126
73	369
73	118
74	127
74	123
74	122
74	123
74	125
74	374
75	123
75	122
75	123
75	123
75	123
75	122
76	379
76	117
76	121
76	122
76	122
76	123
77	128
77	370
77	121
77	122
77	123
77	122
78	127
78	124
78	364
78	122
78	123
78	122
79	128
79	123
79	123
79	360
79	123
79	123
80	128
80	123
80	123
80	365
80	117
80	122
81	127
81	123
81	127
81	122
81	372
81	116
82	127
82	122
82	123
82	123
82	122
82	373
83	123
83	122
83	122
83	122
83	123
83	124
84	376
84	118
84	122
84	123
84	123
84	123
85	131
85	367
85	121
85	122
85	122
85	122
86	128
86	123
86	361
86	122
86	122
86	122
87	128
87	123
87	363
87	117
87	122
87	122
88	127
88	123
88	128
88	367
88	117
88	122
89	128
89	123
89	123
89	123
89	374
89	118
90	131
90	122
90	122
90	123
90	123
90	372
91	130
91	123
91	122
91	122
91	123
91	123
92	370
92	120
92	122
92	123
92	122
92	123
93	128
93	361
93	121
93	122
93	122
93	123
94	130
94	123
94	359
94	121
94	122
94	122
95	127
95	123
95	364
95	117
95	122
95	122
96	126
96	121
96	123
96	370
96	115
96	120
97	127
97	121
97	122
97	122
97	373
97	118
98	128
98	122
98	123
98	123
98	124
98	370
99	127
99	123
99	124
99	123
99	122
99	123
100	377
100	127
100	129
100	129
100	129
100	128
