10	21317
10	21250
10	21265
10	21263
10	21297
11	19344
11	19353
11	19606
11	19322
11	19348
11	19353
12	17770
12	17768
12	17778
12	17959
12	17741
12	17765
13	16440
13	16422
13	16437
13	16586
13	16413
13	16395
14	15254
14	15257
14	15248
14	15254
14	15512
14	15262
15	14258
15	14304
15	14242
15	14261
15	14341
15	14237
16	13392
16	13473
16	13357
16	13386
16	13482
16	13361
17	12601
17	12692
17	12592
17	12609
17	12693
17	12574
18	11929
18	11929
18	12009
18	11928
18	11935
18	12049
19	11273
19	11312
19	11300
19	11380
19	11299
19	11319
20	10860
20	10730
20	10777
20	10764
20	10886
20	10745
21	10262
21	10254
21	10356
21	10253
21	10261
21	10263
22	9886
22	9811
22	9808
22	9818
22	9915
22	9794
23	9394
23	9397
23	9532
23	9376
23	9394
23	9388
24	9160
24	8987
24	9011
24	9018
24	9008
24	9110
25	8653
25	8666
25	8668
25	8811
25	8629
25	8666
26	8352
26	8340
26	8493
26	8311
26	8319
26	8334
27	8046
27	8171
27	8034
27	8043
27	8046
27	8043
28	7871
28	7742
28	7775
28	7756
28	7782
28	7912
29	7473
29	7500
29	7489
29	7514
29	7674
29	7462
30	7254
30	7267
30	7258
30	7269
30	7414
30	7263
31	7054
31	7043
31	7051
31	7216
31	7016
31	7046
32	6837
32	6836
32	6833
32	7039
32	6814
32	6829
33	6644
33	6630
33	6619
33	6818
33	6599
33	6635
34	6447
34	6446
34	6448
34	6644
34	6428
34	6445
35	6256
35	6275
35	6267
35	6451
35	6251
35	6270
36	6099
36	6097
36	6101
36	6107
36	6296
36	6086
37	5936
37	5947
37	5954
37	5940
37	5949
37	6108
38	5795
38	5794
38	5799
38	5790
38	5791
38	6066
39	5629
39	5650
39	5647
39	5655
39	5647
39	5648
40	5806
40	5503
40	5522
40	5526
40	5525
40	5521
41	5400
41	5652
41	5391
41	5365
41	5395
41	5391
42	5281
42	5280
42	5523
42	5289
42	5256
42	5280
43	5150
43	5165
43	5151
43	5145
43	5421
43	5159
44	5029
44	5048
44	5047
44	5038
44	5040
44	5037
45	5187
45	4900
45	4928
45	4938
45	4936
45	4947
46	4837
46	5092
46	4811
46	4829
46	4829
46	4819
47	4749
47	4736
47	4748
47	5002
47	4702
47	4764
48	4634
48	4640
48	4650
48	4644
48	4650
48	4645
49	4817
49	4586
49	4535
49	4554
49	4546
49	4561
50	4482
50	4476
50	4742
50	4451
50	4534
50	4463
51	4417
51	4404
51	4418
51	4405
51	4417
51	4677
52	4273
52	4308
52	4280
52	4307
52	4311
52	4315
53	4243
53	4250
53	4465
53	4206
53	4272
53	4214
54	4152
54	4163
54	4171
54	4175
54	4173
54	4422
55	4060
55	4088
55	4172
55	4073
55	4085
55	4090
56	4021
56	4028
56	4031
56	4275
56	4002
56	4022
57	4006
57	3948
57	3928
57	3945
57	3952
57	3965
58	3905
58	4129
58	3895
58	3896
58	3960
58	3885
59	3834
59	3836
59	3842
59	3834
59	3829
59	4081
60	3768
60	3773
60	3885
60	3748
60	3764
60	3773
61	3716
61	3703
61	3708
61	3967
61	3689
61	3698
62	3650
62	3734
62	3650
62	3643
62	3651
62	3651
63	3606
63	3599
63	3839
63	3601
63	3604
63	3768
64	3474
64	3542
64	3539
64	3543
64	3553
64	3543
65	3751
65	3468
65	3490
65	3497
65	3502
65	3587
66	3447
66	3449
66	3458
66	3455
66	3455
66	3455
67	3639
67	3393
67	3393
67	3393
67	3547
67	3377
68	3356
68	3358
68	3363
68	3367
68	3357
68	3613
69	3291
69	3275
69	3313
69	3297
69	3451
69	3286
70	3257
70	3255
70	3252
70	3260
70	3259
70	3519
71	3213
71	3225
71	3209
71	3188
71	3384
71	3193
72	3173
72	3173
72	3171
72	3183
72	3177
72	3436
73	3125
73	3132
73	3140
73	3145
73	3315
73	3106
74	3102
74	3095
74	3097
74	3103
74	3102
74	3360
75	3040
75	3056
75	3059
75	3072
75	3061
75	3257
76	3008
76	3019
76	3036
76	3028
76	3024
76	3036
77	3261
77	2967
77	2974
77	2989
77	2984
77	2987
78	3164
78	2929
78	2954
78	2944
78	2952
78	2961
79	2920
79	3201
79	2903
79	2907
79	2926
79	2923
80	2897
80	2895
80	3060
80	2891
80	2891
80	2892
81	2858
81	2854
81	3048
81	2816
81	2854
81	2852
82	2813
82	2815
82	2822
82	3092
82	2801
82	2810
83	2785
83	2787
83	2775
83	2788
83	3049
83	2767
84	2764
84	2759
84	2753
84	2766
84	2766
84	3050
85	2711
85	2725
85	2724
85	2729
85	2735
85	2738
86	2961
86	2674
86	2691
86	2694
86	2700
86	2698
87	2672
87	2937
87	2664
87	2658
87	2672
87	2665
88	2649
88	2643
88	2895
88	2628
88	2643
88	2649
89	2614
89	2617
89	2618
89	2861
89	2634
89	2593
90	2591
90	2590
90	2595
90	2599
90	2607
90	2856
91	2538
91	2559
91	2561
91	2565
91	2566
91	2567
92	2810
92	2546
92	2521
92	2538
92	2545
92	2541
93	2515
93	2523
93	2779
93	2495
93	2516
93	2519
94	2468
94	2489
94	2491
94	2749
94	2473
94	2520
95	2463
95	2468
95	2458
95	2463
95	2470
95	2467
96	2686
96	2443
96	2446
96	2449
96	2443
96	2445
97	2428
97	2596
97	2422
97	2433
97	2416
97	2422
98	2404
98	2412
98	2408
98	2655
98	2387
98	2395
99	2376
99	2382
99	2375
99	2391
99	2637
99	2355
100	2360
100	2409
100	2350
100	2363
100	2359
100	2365
